customer_id,signup_date,acquisition_channel,country,is_active,age
C03171,05-01-2024,Paid Ads,Tanzania,1,60
C03172,2023-09-24,Organic,Tanzania,0,27
C03173,02/02/2024,Organic,Rwanda,1,25
C03174,05-18-2023,Organic,Uganda,1,64
C03175,09-14-2023,Organic,Tanzania,0,25
C03176,06/06/2023,Organic,Kenya,0,36
C03177,2023-09-24,Paid Ads,Rwanda,1,18
C03178,2023-03-15,Email,Tanzania,1,20
C03179,30/04/2024,Email,Rwanda,1,61
C03180,03-04-2023,Paid Ads,Rwanda,1,49
C03181,2023-04-17,Organic,Kenya,0,
C03182,05/09/2023,Organic,Kenya,1,33
C03183,23/01/2023,Organic,Kenya,1,47
C03184,2024-03-28,Organic,Uganda,1,45
C03185,26/01/2023,Paid Ads,Rwanda,1,45
C03186,02-10-2023,Paid Ads,Tanzania,1,33
C03187,14/08/2024,Organic,Kenya,1,58
C03188,01-21-2024,Organic,Kenya,1,50
C03189,2023-02-01,Email,Rwanda,1,42
C03190,01-31-2024,Email,Rwanda,0,35
C03191,01/11/2023,Organic,Rwanda,1,43
C03192,2023-05-18,Referral,Tanzania,1,23
C03193,2024-01-17,Referral,Uganda,1,55
C03194,02-21-2024,Organic,Uganda,1,61
C03195,10/08/2024,Organic,Kenya,1,20
C03196,2023-06-18,Paid Ads,Uganda,1,60
C03197,2023-08-07,Referral,Tanzania,1,23
C03198,2024-04-26,Email,Uganda,1,31
C03199,2023-06-10,Organic,Tanzania,1,35
C03200,2023-04-17,Organic,Kenya,1,33
C03201,2023-08-07,Paid Ads,Rwanda,0,41
C03202,11/02/2024,Paid Ads,Tanzania,1,30
C03203,2023-03-21,Organic,Rwanda,0,18
C03204,2023-12-09,Email,Kenya,0,55
C03205,09-27-2023,Paid Ads,Tanzania,1,31
C03206,2023-12-16,Email,Tanzania,1,34
C03207,16/06/2024,Email,Uganda,1,30
C03208,03-07-2023,Email,Tanzania,1,30
C03209,2023-08-10,Paid Ads,Kenya,1,26
C03210,01/08/2024,Paid Ads,Rwanda,1,23
C03211,03-01-2023,Organic,Tanzania,1,23
C03212,09/04/2023,Paid Ads,Kenya,1,47
C03213,2023-04-18,Organic,Kenya,1,54
C03214,19/10/2023,Paid Ads,Tanzania,1,63
C03215,09/01/2024,Organic,Uganda,1,31
C03216,2023-04-27,Organic,Tanzania,1,21
C03217,05-17-2023,Organic,Tanzania,1,51
C03218,13/03/2023,Organic,Uganda,1,19
C03219,2023-04-11,Email,Kenya,1,34
C03220,2024-02-12,Email,Tanzania,1,59
C03221,05-27-2023,Paid Ads,Uganda,1,31
C03222,2023-03-25,Organic,Rwanda,1,34
C03223,01-27-2023,Organic,Rwanda,0,47
C03224,2023-02-22,Organic,Uganda,0,60
C03225,2024-02-05,Organic,Kenya,1,46
C03226,2024-02-11,Email,Uganda,1,24
C03227,2023-03-27,Organic,Kenya,1,26
C03228,03-13-2023,Organic,Rwanda,1,63
C03229,04-12-2023,Organic,Tanzania,1,40
C03230,03-21-2024,Organic,Uganda,1,53
C03231,06/06/2023,Paid Ads,Rwanda,1,31
C03232,12-07-2023,Paid Ads,Tanzania,1,37
C03233,2023-09-05,Organic,Rwanda,1,34
C03234,01-29-2023,Organic,Uganda,1,49
C03235,2024-03-24,Organic,Uganda,1,42
C03236,15/12/2023,Organic,Tanzania,1,47
C03237,04/08/2024,Organic,Uganda,1,44
C03238,2023-12-06,Referral,Rwanda,1,44
C03239,07-22-2023,Paid Ads,Tanzania,1,63
C03240,2024-03-28,Paid Ads,Tanzania,1,48
C03241,2024-05-13,Paid Ads,Rwanda,1,62
C03242,2023-10-03,Paid Ads,Kenya,1,43
C03243,16/10/2023,Paid Ads,Tanzania,1,31
C03244,23/02/2024,Paid Ads,Kenya,1,
C03245,2024-04-08,Email,Rwanda,1,38
C03246,2024-04-12,Organic,Rwanda,1,45
C03247,07-26-2024,Paid Ads,Tanzania,1,32
C03248,09-17-2023,Paid Ads,Uganda,1,47
C03249,26/03/2024,Email,Tanzania,1,42
C03250,2024-05-22,Paid Ads,Uganda,1,28
C03251,05-01-2024,Paid Ads,Kenya,1,61
C03252,14/07/2024,Organic,Uganda,1,28
C03253,07-04-2023,Paid Ads,Tanzania,1,45
C03254,08-22-2024,Organic,Uganda,1,22
C03255,2024-07-05,Organic,Rwanda,0,45
C03256,05-28-2024,Organic,Kenya,1,25
C03257,05-30-2024,Paid Ads,Rwanda,1,43
C03258,02-10-2023,Organic,Rwanda,1,23
C03259,02-07-2024,Organic,Rwanda,1,49
C03260,2023-03-11,Email,Rwanda,1,
C03261,05-05-2023,Organic,Uganda,1,49
C03262,02/04/2024,Paid Ads,Rwanda,1,29
C03263,25/03/2024,Paid Ads,Uganda,1,23
C03264,08-03-2024,Organic,Rwanda,0,30
C03265,2023-04-23,Email,Tanzania,1,56
C03266,10-22-2023,Organic,Rwanda,1,57
C03267,11-17-2023,Paid Ads,Tanzania,1,61
C03268,2023-08-26,Paid Ads,Uganda,1,51
C03269,10-20-2023,Paid Ads,Kenya,1,40
C03270,02/01/2024,Paid Ads,Uganda,1,58
C03271,07-11-2023,Organic,Kenya,1,62
C03272,2023-09-11,Organic,Kenya,1,34
C03273,22/03/2023,Email,Rwanda,1,62
C03274,2024-06-03,Paid Ads,Kenya,1,
C03275,03-28-2024,Email,Uganda,1,18
C03276,23/04/2024,Email,Rwanda,1,24
C03277,2023-07-06,Email,Kenya,1,30
C03278,07/04/2023,Paid Ads,Uganda,1,31
C03279,2023-08-06,Organic,Kenya,1,34
C03280,04-21-2024,Email,Kenya,1,47
C03281,02-23-2024,Paid Ads,Rwanda,0,
C03282,2024-02-25,Organic,Rwanda,1,64
C03283,2024-05-25,Email,Uganda,1,51
C03284,07-30-2024,Email,Rwanda,1,44
C03285,2024-01-09,Paid Ads,Rwanda,0,42
C03286,2023-05-30,Organic,Tanzania,1,61
C03287,16/05/2024,Organic,Tanzania,1,52
C03288,2023-01-02,Email,Uganda,0,26
C03289,10/05/2023,Referral,Rwanda,0,23
C03290,2023-04-05,Organic,Uganda,1,43
C03291,25/07/2023,Organic,Tanzania,0,55
C03292,11/03/2023,Email,Tanzania,1,56
C03293,2023-08-03,Organic,Tanzania,1,44
C03294,02-22-2023,Paid Ads,Uganda,1,57
C03295,2024-07-27,Referral,Rwanda,0,48
C03296,11-04-2023,Organic,Kenya,1,20
C03297,2024-08-16,Paid Ads,Rwanda,1,41
C03298,2023-06-29,Organic,Uganda,0,32
C03299,08-21-2024,Organic,Tanzania,1,23
C03300,10/09/2023,Email,Kenya,1,28
C03301,2023-03-19,Paid Ads,Uganda,1,47
C03302,2023-09-19,Referral,Tanzania,1,52
C03303,24/03/2024,Paid Ads,Uganda,1,
C03304,2023-09-10,Organic,Kenya,0,55
C03305,01-18-2024,Organic,Tanzania,1,60
C03306,2023-07-31,Organic,Rwanda,1,57
C03307,2023-08-31,Organic,Uganda,1,46
C03308,2024-04-25,Organic,Kenya,1,40
C03309,03-14-2024,Organic,Rwanda,1,59
C03310,2024-07-07,Paid Ads,Kenya,1,59
C03311,03-26-2023,Email,Uganda,1,20
C03312,17/01/2023,Paid Ads,Kenya,0,43
C03313,03-12-2023,Email,Tanzania,1,31
C03314,2023-06-11,Organic,Kenya,1,36
C03315,04-27-2023,Organic,Uganda,0,38
C03316,20/08/2024,Paid Ads,Tanzania,1,38
C03317,2023-06-27,Paid Ads,Kenya,1,26
C03318,07/07/2023,Organic,Kenya,0,30
C03319,06-03-2023,Email,Tanzania,1,58
C03320,02-14-2024,Email,Rwanda,1,61
C03321,2023-10-04,Paid Ads,Rwanda,1,63
C03322,2023-03-07,Organic,Tanzania,1,54
C03323,18/03/2024,Email,Kenya,1,55
C03324,28/06/2023,Paid Ads,Rwanda,1,62
C03325,2023-01-23,Email,Tanzania,1,62
C03326,2024-03-23,Email,Uganda,1,41
C03327,03-09-2024,Email,Kenya,1,55
C03328,2024-05-01,Paid Ads,Uganda,1,63
C03329,28/12/2023,Organic,Kenya,1,28
C03330,04-02-2023,Paid Ads,Rwanda,1,46
C03331,2024-05-26,Paid Ads,Uganda,1,62
C03332,22/01/2024,Email,Uganda,1,61
C03333,01-21-2023,Organic,Tanzania,1,
C03334,2023-11-16,Organic,Rwanda,1,55
C03335,03-31-2024,Email,Rwanda,1,58
C03336,09-09-2023,Email,Kenya,0,34
C03337,2024-05-22,Referral,Tanzania,1,
C03338,09/08/2024,Email,Tanzania,1,43
C03339,03/11/2023,Paid Ads,Kenya,1,43
C03340,2024-07-27,Paid Ads,Uganda,1,29
C03341,2023-02-02,Email,Kenya,1,35
C03342,2023-10-21,Paid Ads,Kenya,1,26
C03343,08-23-2024,Paid Ads,Kenya,0,20
C03344,09/01/2023,Organic,Tanzania,1,27
C03345,23/08/2024,Paid Ads,Kenya,1,60
C03346,03/04/2023,Email,Kenya,0,19
C03347,12/07/2024,Organic,Kenya,1,25
C03348,13/08/2023,Organic,Rwanda,1,60
C03349,2024-01-11,Organic,Uganda,0,35
C03350,11/08/2023,Organic,Uganda,1,56
C03351,01-31-2024,Organic,Uganda,1,48
C03352,2024-08-01,Paid Ads,Uganda,0,31
C03353,01/11/2023,Referral,Tanzania,1,56
C03354,2023-04-08,Paid Ads,Tanzania,0,50
C03355,2023-01-23,Organic,Kenya,1,46
C03356,06/07/2023,Organic,Tanzania,1,61
C03357,17/07/2024,Paid Ads,Uganda,1,50
C03358,01-03-2024,Organic,Rwanda,1,52
C03359,2023-09-22,Email,Kenya,1,19
C03360,06-08-2023,Paid Ads,Kenya,1,52
C03361,04-16-2024,Email,Uganda,1,49
C03362,2024-07-20,Organic,Uganda,1,53
C03363,20/02/2024,Paid Ads,Uganda,1,63
C03364,18/06/2024,Organic,Tanzania,1,40
C03365,06-06-2024,Referral,Kenya,1,22
C03366,15/06/2023,Paid Ads,Uganda,1,64
C03367,2023-04-17,Organic,Rwanda,0,33
C03368,2023-12-24,Organic,Kenya,1,57
C03369,01-22-2024,Organic,Kenya,1,41
C03370,2024-03-08,Paid Ads,Tanzania,0,57
C03371,05-17-2023,Organic,Kenya,1,45
C03372,03-30-2024,Paid Ads,Uganda,1,42
C03373,08-24-2023,Organic,Uganda,1,24
C03374,05-23-2023,Paid Ads,Rwanda,0,55
C03375,07-12-2024,Email,Kenya,1,24
C03376,2023-11-17,Email,Kenya,0,39
C03377,07-04-2024,Email,Tanzania,0,39
C03378,01-03-2023,Organic,Uganda,1,44
C03379,08-20-2023,Organic,Rwanda,1,50
C03380,2023-11-20,Paid Ads,Uganda,1,62
C03381,14/03/2023,Organic,Kenya,1,49
C03382,01-10-2023,Paid Ads,Kenya,1,56
C03383,28/01/2024,Organic,Rwanda,0,49
C03384,02-11-2023,Organic,Kenya,1,18
C03385,22/01/2023,Organic,Rwanda,1,27
C03386,25/01/2023,Email,Rwanda,1,62
C03387,2023-01-07,Organic,Uganda,1,21
C03388,2024-03-03,Paid Ads,Rwanda,1,46
C03389,08-15-2024,Organic,Kenya,1,24
C03390,2024-08-10,Paid Ads,Tanzania,1,55
C03391,02-22-2023,Organic,Tanzania,1,23
C03392,03-12-2023,Email,Kenya,0,28
C03393,06-13-2024,Email,Tanzania,1,26
C03394,04/04/2023,Organic,Tanzania,1,47
C03395,05/10/2023,Referral,Rwanda,1,39
C03396,2023-09-12,Referral,Tanzania,1,56
C03397,04-22-2024,Email,Tanzania,1,26
C03398,27/02/2024,Email,Tanzania,1,55
C03399,04-14-2024,Organic,Uganda,0,63
C03400,12/12/2023,Paid Ads,Kenya,1,50
C03401,2023-08-25,Organic,Rwanda,1,43
C03402,08-06-2023,Organic,Tanzania,1,33
C03403,01-05-2023,Referral,Kenya,0,26
C03404,06/07/2023,Organic,Tanzania,1,40
C03405,23/04/2023,Email,Uganda,1,32
C03406,31/01/2023,Email,Uganda,1,36
C03407,01-22-2024,Email,Tanzania,0,59
C03408,12/01/2024,Referral,Tanzania,0,33
C03409,08-12-2024,Organic,Tanzania,1,42
C03410,03-15-2023,Organic,Uganda,1,52
C03411,06-15-2024,Paid Ads,Uganda,1,30
C03412,09-26-2023,Organic,Kenya,0,63
C03413,11-28-2023,Organic,Rwanda,0,24
C03414,2023-04-12,Organic,Rwanda,0,51
C03415,11/10/2023,Email,Uganda,0,31
C03416,01/11/2023,Paid Ads,Rwanda,0,40
C03417,07/08/2023,Organic,Tanzania,1,40
C03418,25/10/2023,Paid Ads,Kenya,0,34
C03419,01-08-2023,Organic,Uganda,1,30
C03420,23/10/2023,Organic,Uganda,0,44
C03421,2024-07-19,Email,Rwanda,1,19
C03422,2023-09-09,Paid Ads,Tanzania,1,54
C03423,27/11/2023,Email,Kenya,1,47
C03424,07-16-2023,Organic,Rwanda,1,21
C03425,01-07-2024,Email,Uganda,1,47
C03426,23/10/2023,Paid Ads,Uganda,1,20
C03427,25/04/2023,Paid Ads,Rwanda,1,31
C03428,24/12/2023,Paid Ads,Tanzania,1,28
C03429,12-05-2023,Email,Kenya,1,57
C03430,2024-06-21,Paid Ads,Kenya,1,40
C03431,2023-07-07,Paid Ads,Kenya,0,58
C03432,05-13-2024,Referral,Kenya,1,
C03433,03/01/2023,Email,Tanzania,1,49
C03434,04/06/2023,Paid Ads,Uganda,1,20
C03435,2023-02-28,Email,Uganda,1,59
C03436,2023-01-28,Organic,Kenya,1,18
C03437,05-30-2023,Organic,Kenya,1,26
C03438,17/02/2024,Paid Ads,Kenya,1,
C03439,12-15-2023,Referral,Rwanda,1,26
C03440,28/06/2023,Referral,Rwanda,1,29
C03441,21/10/2023,Organic,Uganda,1,18
C03442,14/06/2023,Paid Ads,Uganda,1,33
C03443,07/11/2023,Organic,Kenya,0,47
C03444,2023-08-13,Referral,Rwanda,1,25
C03445,02-02-2023,Referral,Tanzania,1,63
C03446,2023-03-05,Paid Ads,Rwanda,1,63
C03447,18/07/2023,Email,Uganda,1,27
C03448,06-09-2023,Email,Rwanda,1,50
C03449,01-07-2023,Paid Ads,Uganda,1,55
C03450,2024-03-15,Organic,Kenya,1,58
C03451,31/12/2023,Paid Ads,Tanzania,1,39
C03452,02-26-2024,Paid Ads,Kenya,1,33
C03453,2023-05-06,Paid Ads,Kenya,1,36
C03454,13/07/2023,Organic,Tanzania,1,28
C03455,2024-05-25,Referral,Tanzania,0,28
C03456,2023-08-06,Organic,Tanzania,1,31
C03457,26/06/2024,Paid Ads,Uganda,1,56
C03458,15/12/2023,Paid Ads,Kenya,1,43
C03459,11/01/2023,Paid Ads,Uganda,1,61
C03460,02-13-2023,Paid Ads,Tanzania,1,37
C03461,11-30-2023,Organic,Uganda,1,37
C03462,2024-05-09,Organic,Tanzania,0,22
C03463,05-08-2024,Paid Ads,Rwanda,1,18
C03464,19/06/2023,Paid Ads,Tanzania,1,28
C03465,01-13-2023,Organic,Kenya,1,64
C03466,2023-08-16,Email,Kenya,0,27
C03467,14/03/2023,Paid Ads,Kenya,1,64
C03468,05-17-2023,Paid Ads,Uganda,1,45
C03469,2023-02-12,Email,Kenya,1,62
C03470,04-30-2024,Organic,Tanzania,1,64
C03471,12-01-2023,Organic,Rwanda,1,51
C03472,2024-06-13,Email,Kenya,0,30
C03473,03-10-2024,Paid Ads,Uganda,1,61
C03474,22/01/2024,Paid Ads,Rwanda,1,42
C03475,2023-02-09,Email,Kenya,0,40
C03476,11-27-2023,Email,Kenya,1,53
C03477,09/07/2024,Referral,Rwanda,1,29
C03478,03/09/2023,Paid Ads,Kenya,1,64
C03479,2024-03-07,Paid Ads,Uganda,1,62
C03480,03/05/2024,Paid Ads,Tanzania,1,19
C03481,2023-02-07,Organic,Tanzania,1,37
C03482,26/01/2023,Paid Ads,Rwanda,0,33
C03483,14/03/2024,Organic,Tanzania,0,31
C03484,07/08/2023,Referral,Kenya,1,19
C03485,08/04/2023,Paid Ads,Kenya,1,33
C03486,03/11/2023,Paid Ads,Uganda,1,21
C03487,09-18-2023,Organic,Tanzania,1,60
C03488,2023-05-31,Organic,Rwanda,1,30
C03489,2023-01-20,Organic,Kenya,1,55
C03490,18/07/2024,Paid Ads,Rwanda,1,18
C03491,2024-02-05,Organic,Kenya,0,26
C03492,07-22-2023,Paid Ads,Kenya,1,38
C03493,06/05/2023,Email,Uganda,1,35
C03494,26/01/2024,Email,Tanzania,1,60
C03495,2023-12-04,Paid Ads,Uganda,1,49
C03496,02-13-2024,Organic,Tanzania,0,63
C03497,17/11/2023,Email,Rwanda,0,51
C03498,07-04-2024,Email,Tanzania,1,37
C03499,14/06/2024,Organic,Rwanda,1,60
C03500,07/09/2023,Email,Kenya,1,19
C03501,2024-01-22,Organic,Rwanda,1,21
C03502,06/06/2023,Email,Rwanda,1,62
C03503,19/04/2023,Referral,Kenya,1,55
C03504,02/05/2024,Organic,Rwanda,1,24
C03505,01-19-2023,Email,Rwanda,1,39
C03506,26/09/2023,Paid Ads,Kenya,1,37
C03507,22/07/2024,Referral,Kenya,1,52
C03508,2023-04-12,Paid Ads,Kenya,1,21
C03509,05-18-2024,Email,Tanzania,1,37
C03510,2024-02-20,Organic,Kenya,1,52
C03511,28/03/2024,Organic,Kenya,1,50
C03512,05/01/2023,Organic,Rwanda,1,38
C03513,02-25-2024,Referral,Uganda,0,62
C03514,01/02/2023,Email,Uganda,0,31
C03515,15/06/2023,Email,Tanzania,0,48
C03516,22/05/2024,Referral,Tanzania,1,39
C03517,2023-08-05,Organic,Uganda,1,
C03518,07-25-2024,Organic,Uganda,1,47
C03519,11/09/2023,Organic,Kenya,1,46
C03520,07-02-2023,Organic,Rwanda,1,53
C03521,2023-08-28,Organic,Kenya,1,59
C03522,2024-03-08,Paid Ads,Tanzania,1,46
C03523,2023-11-09,Organic,Uganda,1,24
C03524,22/03/2023,Organic,Tanzania,0,49
C03525,01-05-2024,Organic,Kenya,1,30
C03526,26/03/2023,Organic,Tanzania,0,30
C03527,2023-10-10,Referral,Tanzania,1,31
C03528,07/12/2023,Email,Rwanda,1,23
C03529,12-29-2023,Referral,Tanzania,1,33
C03530,2023-02-11,Paid Ads,Kenya,1,58
C03531,01-08-2023,Organic,Rwanda,1,
C03532,02-22-2023,Email,Tanzania,1,38
C03533,2023-04-17,Organic,Kenya,1,61
C03534,07/06/2024,Organic,Uganda,1,33
C03535,2024-07-26,Organic,Rwanda,1,22
C03536,09/03/2024,Organic,Tanzania,1,41
C03537,03-08-2024,Organic,Tanzania,1,60
C03538,26/04/2024,Organic,Rwanda,0,18
C03539,2024-02-22,Paid Ads,Kenya,1,27
C03540,2024-03-02,Organic,Tanzania,1,60
C03541,10-06-2023,Organic,Kenya,1,64
C03542,20/01/2023,Email,Rwanda,0,52
C03543,03/07/2023,Organic,Tanzania,1,48
C03544,08-09-2023,Organic,Uganda,1,32
C03545,02/03/2023,Email,Uganda,1,28
C03546,2024-07-29,Organic,Uganda,1,26
C03547,25/04/2024,Organic,Rwanda,1,19
C03548,30/10/2023,Paid Ads,Tanzania,1,61
C03549,07/06/2023,Organic,Rwanda,0,47
C03550,07-23-2024,Paid Ads,Tanzania,1,33
C03551,2023-02-12,Email,Uganda,0,
C03552,2023-08-31,Organic,Uganda,0,18
C03553,03/08/2024,Paid Ads,Kenya,1,
C03554,14/10/2023,Paid Ads,Rwanda,1,23
C03555,07-18-2024,Organic,Rwanda,1,63
C03556,2023-02-14,Paid Ads,Kenya,0,28
C03557,11/04/2024,Organic,Uganda,1,50
C03558,29/05/2023,Paid Ads,Uganda,1,34
C03559,09-21-2023,Organic,Rwanda,1,51
C03560,03-14-2024,Paid Ads,Tanzania,0,63
C03561,2023-03-05,Organic,Uganda,1,57
C03562,05-23-2023,Email,Kenya,1,42
C03563,12-10-2023,Organic,Kenya,1,39
C03564,2023-12-20,Paid Ads,Kenya,1,43
C03565,16/08/2023,Paid Ads,Rwanda,1,44
C03566,26/03/2023,Email,Rwanda,0,55
C03567,05-07-2023,Paid Ads,Rwanda,1,26
C03568,17/06/2023,Paid Ads,Rwanda,1,54
C03569,07/04/2024,Email,Kenya,1,22
C03570,11-11-2023,Email,Kenya,1,35
C03571,2023-05-08,Organic,Rwanda,1,39
C03572,2024-06-26,Paid Ads,Rwanda,1,63
C03573,14/06/2024,Email,Kenya,1,29
C03574,07-21-2023,Referral,Rwanda,1,61
C03575,06-22-2024,Email,Rwanda,1,39
C03576,02/07/2024,Organic,Rwanda,1,23
C03577,13/08/2024,Organic,Rwanda,1,53
C03578,2023-10-11,Paid Ads,Uganda,1,44
C03579,02-19-2024,Email,Rwanda,1,64
C03580,08-03-2024,Paid Ads,Kenya,1,32
C03581,2024-05-23,Paid Ads,Kenya,1,34
C03582,07/03/2023,Email,Kenya,1,20
C03583,28/06/2023,Organic,Kenya,1,27
C03584,10/04/2024,Email,Rwanda,0,42
C03585,08/08/2024,Paid Ads,Uganda,1,38
C03586,2023-08-01,Organic,Tanzania,1,57
C03587,07/06/2024,Paid Ads,Tanzania,1,26
C03588,03/11/2023,Email,Tanzania,1,41
C03589,09-14-2023,Organic,Tanzania,1,49
C03590,07-18-2023,Organic,Kenya,1,20
C03591,02-13-2023,Referral,Rwanda,1,50
C03592,10/08/2024,Organic,Rwanda,1,60
C03593,2023-09-13,Paid Ads,Tanzania,1,62
C03594,06-12-2024,Paid Ads,Tanzania,1,29
C03595,2023-09-06,Paid Ads,Uganda,1,46
C03596,21/05/2024,Paid Ads,Uganda,0,38
C03597,02-28-2024,Organic,Uganda,1,56
C03598,02-03-2024,Paid Ads,Kenya,1,51
C03599,2023-05-15,Organic,Rwanda,1,50
C03600,03-14-2024,Paid Ads,Kenya,1,49
C03601,28/01/2024,Organic,Kenya,1,37
C03602,06-12-2024,Paid Ads,Rwanda,1,20
C03603,05-01-2023,Organic,Uganda,1,21
C03604,2023-12-07,Organic,Rwanda,1,34
C03605,2023-09-02,Organic,Tanzania,1,34
C03606,17/02/2024,Organic,Uganda,1,36
C03607,13/02/2024,Email,Rwanda,0,21
C03608,22/03/2024,Organic,Kenya,1,46
C03609,05-09-2024,Referral,Rwanda,0,34
C03610,10-06-2023,Referral,Uganda,1,39
C03611,2023-07-03,Paid Ads,Tanzania,0,19
C03612,28/10/2023,Organic,Kenya,1,59
C03613,20/09/2023,Organic,Tanzania,1,29
C03614,17/01/2024,Email,Tanzania,1,62
C03615,03-03-2023,Organic,Kenya,1,28
C03616,2024-01-26,Organic,Rwanda,1,57
C03617,30/01/2024,Paid Ads,Rwanda,1,46
C03618,11/03/2024,Email,Tanzania,0,37
C03619,03-20-2024,Email,Rwanda,1,22
C03620,2023-07-09,Organic,Uganda,1,42
C03621,10-08-2023,Paid Ads,Tanzania,1,51
C03622,2023-08-06,Organic,Tanzania,1,29
C03623,2023-04-16,Organic,Tanzania,1,45
C03624,15/05/2023,Email,Uganda,1,51
C03625,2023-10-24,Organic,Tanzania,0,23
C03626,2024-02-12,Organic,Rwanda,1,36
C03627,01/12/2023,Organic,Rwanda,1,29
C03628,2024-07-07,Email,Rwanda,1,42
C03629,19/06/2023,Email,Rwanda,0,30
C03630,2023-10-04,Paid Ads,Tanzania,1,34
C03631,2023-01-30,Email,Uganda,0,29
C03632,30/11/2023,Organic,Kenya,1,20
C03633,2024-05-28,Paid Ads,Rwanda,1,41
C03634,06-06-2024,Organic,Kenya,1,25
C03635,19/12/2023,Organic,Kenya,1,
C03636,2023-03-23,Paid Ads,Tanzania,1,53
C03637,05-07-2023,Referral,Rwanda,1,43
C03638,2024-01-25,Organic,Rwanda,1,62
C03639,14/04/2023,Organic,Rwanda,0,25
C03640,2023-12-05,Organic,Kenya,0,49
C03641,03-09-2024,Organic,Rwanda,0,49
C03642,04-22-2024,Referral,Rwanda,0,18
C03643,06-03-2023,Paid Ads,Uganda,1,20
C03644,19/01/2024,Paid Ads,Tanzania,1,18
C03645,2024-03-06,Email,Rwanda,0,32
C03646,10-20-2023,Organic,Rwanda,1,37
C03647,2023-08-03,Paid Ads,Tanzania,1,20
C03648,2023-11-23,Paid Ads,Tanzania,1,32
C03649,14/07/2024,Paid Ads,Kenya,1,54
C03650,02/11/2023,Referral,Kenya,1,38
C03651,07/02/2024,Email,Kenya,1,59
C03652,12/06/2023,Organic,Tanzania,1,56
C03653,06-18-2024,Email,Uganda,0,40
C03654,2023-07-09,Organic,Rwanda,1,57
C03655,08-03-2023,Organic,Tanzania,1,52
C03656,07-27-2024,Organic,Uganda,1,35
C03657,08-16-2024,Organic,Tanzania,0,34
C03658,2023-07-03,Paid Ads,Uganda,1,48
C03659,19/01/2023,Paid Ads,Tanzania,1,
C03660,10/01/2024,Referral,Tanzania,0,43
C03661,2023-12-06,Paid Ads,Uganda,1,39
C03662,21/06/2023,Paid Ads,Uganda,0,62
C03663,12/05/2023,Organic,Uganda,1,53
C03664,2023-04-29,Organic,Uganda,1,52
C03665,02-17-2023,Paid Ads,Uganda,1,28
C03666,03/09/2023,Paid Ads,Uganda,1,44
C03667,2024-03-06,Email,Uganda,1,51
C03668,2023-07-13,Organic,Uganda,0,35
C03669,2023-07-15,Organic,Tanzania,0,44
C03670,03-24-2023,Paid Ads,Uganda,0,21
C03671,09/03/2024,Organic,Uganda,1,34
C03672,02-25-2024,Organic,Tanzania,0,23
C03673,22/08/2024,Email,Tanzania,1,59
C03674,2023-04-29,Organic,Kenya,0,28
C03675,31/03/2024,Paid Ads,Kenya,1,22
C03676,09-04-2023,Organic,Uganda,1,35
C03677,03/05/2024,Organic,Uganda,0,42
C03678,07-20-2024,Organic,Kenya,0,27
C03679,06/06/2024,Email,Kenya,1,58
C03680,15/10/2023,Organic,Rwanda,1,33
C03681,04-20-2024,Email,Rwanda,1,27
C03682,04-11-2023,Organic,Uganda,1,27
C03683,23/03/2024,Email,Rwanda,1,53
C03684,25/02/2023,Organic,Kenya,1,38
C03685,25/12/2023,Paid Ads,Uganda,1,31
C03686,08-18-2024,Paid Ads,Tanzania,1,25
C03687,10-01-2023,Referral,Tanzania,1,18
C03688,06/08/2023,Organic,Kenya,1,33
C03689,03-26-2023,Organic,Rwanda,1,43
C03690,2023-12-30,Organic,Tanzania,1,59
C03691,2023-01-04,Email,Rwanda,1,23
C03692,17/10/2023,Paid Ads,Tanzania,1,56
C03693,2023-12-16,Email,Rwanda,1,19
C03694,07-31-2024,Organic,Tanzania,1,26
C03695,12/05/2023,Organic,Tanzania,1,22
C03696,2024-08-15,Organic,Uganda,1,57
C03697,2023-04-07,Referral,Uganda,0,22
C03698,2023-05-19,Paid Ads,Kenya,1,64
C03699,04/11/2023,Referral,Tanzania,1,25
C03700,2023-09-07,Organic,Rwanda,1,22
C03701,2023-09-05,Paid Ads,Tanzania,1,22
C03702,02-22-2023,Paid Ads,Rwanda,0,34
C03703,23/12/2023,Organic,Rwanda,1,26
C03704,2023-02-22,Email,Tanzania,1,51
C03705,05-22-2023,Referral,Rwanda,1,50
C03706,02-20-2023,Email,Kenya,1,39
C03707,02-13-2024,Email,Uganda,1,38
C03708,2023-06-28,Organic,Rwanda,0,60
C03709,20/03/2023,Organic,Tanzania,0,32
C03710,2023-10-18,Referral,Uganda,1,18
C03711,03-28-2024,Organic,Kenya,0,24
C03712,2023-05-12,Email,Rwanda,1,40
C03713,03-04-2024,Email,Rwanda,0,64
C03714,26/04/2023,Paid Ads,Uganda,0,23
C03715,11/10/2023,Referral,Rwanda,1,37
C03716,05/08/2024,Organic,Tanzania,1,43
C03717,2023-02-15,Organic,Uganda,1,59
C03718,2024-06-09,Organic,Uganda,1,29
C03719,08-19-2023,Paid Ads,Rwanda,1,30
C03720,10/04/2023,Organic,Kenya,0,64
C03721,2024-01-17,Organic,Kenya,0,30
C03722,2023-12-12,Email,Kenya,1,19
C03723,11/11/2023,Referral,Kenya,0,49
C03724,2023-05-28,Organic,Uganda,0,48
C03725,2024-06-04,Organic,Uganda,1,28
