order_id,customer_id,order_date,order_value,discount,order_status
O013864,C02354,19-01-2024,172.43,20,Cancelled
O013865,C01649,2023-06-27,387.36,0,Completed
O013866,C01680,2023-12-22,139.93,0,Completed
O013867,C05003,2024-05-25,335.24,,Completed
O013868,C05331,2023-03-22,271.31,5,Returned
O013869,C03967,2023-10-03,404.07,5,Completed
O013870,C02742,2023-08-30,167.57,5,Completed
O013871,C00854,2023-11-27,497.38,0,Completed
O013872,C06336,2024-04-09,154.93,5,Cancelled
O013873,C08785,12-04-2024,293.98,0,Cancelled
O013874,C03407,24-04-2024,319.79,0,Completed
O013875,C02953,26-03-2023,273.7,0,Completed
O013876,C05064,07-08-2023,430.83,0,Completed
O013877,C09212,28-03-2023,65.36,0,Completed
O013878,C09777,03-12-2023,302.66,5,Completed
O013879,C04912,2023-07-31,258.1,0,Completed
O013880,C01872,11-08-2023,214.43,0,Completed
O013881,C09283,01-05-2024,179.65,5,Completed
O013882,C00627,11-05-2023,84.91,0,Cancelled
O013883,C04208,2024-02-24,328.49,,Completed
O013884,C04767,2024-05-12,67.68,20,Completed
O013885,C08218,2024-05-02,416.35,0,Cancelled
O013886,C03049,2023-06-03,229.39,0,Completed
O013887,C08814,30-01-2024,306.66,0,Completed
O013888,C08909,2023-10-26,48.12,0,Returned
O013889,C02661,27-05-2023,55.76,10,Completed
O013890,C07668,02-08-2023,125.59,0,Completed
O013891,C01742,18-07-2023,392.07,0,Cancelled
O013892,C03073,02-05-2023,248.06,5,Completed
O013893,C07904,01-08-2023,162.32,0,Completed
O013894,C06726,02-02-2024,426.24,0,Completed
O013895,C03734,28-11-2023,104.04,0,Completed
O013896,C04465,2023-06-11,137.15,0,Completed
O013897,C01846,12-06-2024,390.6,0,Cancelled
O013898,C08206,24-10-2023,23.25,0,Completed
O013899,C07636,2023-08-06,117.95,10,Completed
O013900,C02759,06-05-2023,265.45,0,Completed
O013901,C00531,16-05-2023,458.37,0,Completed
O013902,C07578,2023-05-17,140.28,10,Completed
O013903,C07318,21-04-2023,114.42,5,Completed
O013904,C07942,20-04-2023,487.71,0,Completed
O013905,C02879,2023-11-13,267.01,0,Completed
O013906,C03405,18-07-2023,40.63,0,Completed
O013907,C08630,2023-05-18,145.48,0,Completed
O013908,C00383,25-02-2023,271.49,0,Completed
O013909,C05011,2024-01-10,45.27,,Completed
O013910,C09482,22-05-2023,349.35,0,Completed
O013911,C05069,2023-11-20,266.02,0,Completed
O013912,C07095,2023-09-17,357.76,,Completed
O013913,C07165,27-08-2023,177.45,0,Cancelled
O013914,C09078,2023-10-04,215.78,5,Completed
O013915,C03015,2023-12-10,464.79,0,Completed
O013916,C03983,20-07-2023,113.24,10,Completed
O013917,C04175,2023-10-17,29.36,0,Cancelled
O013918,C08501,19-09-2023,491.28,0,Completed
O013919,C08919,2023-02-22,13.63,0,Returned
O013920,C03105,2023-05-21,445.24,0,Completed
O013921,C02938,10-06-2024,414.73,5,Completed
O013922,C09906,11-03-2023,248.94,10,Completed
O013923,C00713,2024-04-02,355.62,0,Completed
O013924,C00951,2023-04-07,61.49,5,Completed
O013925,C01436,2024-05-03,384.2,0,Completed
O013926,C04566,12-06-2024,394.04,0,Completed
O013927,C01539,27-01-2024,35.16,0,Completed
O013928,C07938,2023-09-19,253.65,0,Completed
O013929,C02169,08-03-2023,474.59,0,Completed
O013930,C02201,27-06-2023,476.06,0,Completed
O013931,C01671,01-04-2024,492.41,0,Completed
O013932,C03365,2023-08-05,331.77,5,Completed
O013933,C02116,12-04-2023,79.15,10,Completed
O013934,C08417,28-06-2023,212.32,0,Completed
O013935,C00847,2023-09-07,366.2,20,Completed
O013936,C06702,2023-03-30,149.08,5,Completed
O013937,C05436,04-10-2023,406.97,20,Completed
O013938,C04070,23-09-2023,432.07,0,Cancelled
O013939,C02957,2023-12-14,384.14,0,Cancelled
O013940,C04388,02-07-2023,177.63,5,Completed
O013941,C07648,2023-07-18,373.32,0,Completed
O013942,C06912,07-03-2024,45.42,0,Completed
O013943,C09776,26-06-2023,174.26,0,Completed
O013944,C06749,16-02-2024,385.14,0,Completed
O013945,C00971,23-04-2023,399.46,5,Completed
O013946,C07686,2023-06-28,166.2,10,Completed
O013947,C01217,11-12-2023,480.55,20,Completed
O013948,C05107,2023-03-08,143.91,0,Completed
O013949,C09831,2023-09-18,333.4,0,Completed
O013950,C05554,20-02-2023,440.69,5,Completed
O013951,C07242,2023-05-22,280.19,5,Completed
O013952,C02712,2023-07-29,212.12,20,Completed
O013953,C09479,2023-10-24,113.59,5,Completed
O013954,C00058,02-08-2023,106.26,5,Completed
O013955,C09877,2024-06-14,87.87,0,Completed
O013956,C06870,2023-05-25,227.08,,Completed
O013957,C01305,2023-02-03,278.48,0,Completed
O013958,C01631,2023-05-27,421.13,10,Completed
O013959,C04081,24-06-2023,116.5,5,Completed
O013960,C04304,2023-12-16,380.05,0,Completed
O013961,C06004,2023-10-17,350.11,0,Completed
O013962,C09359,17-08-2023,320.91,5,Completed
O013963,C00413,2023-06-29,176.28,0,Returned
O013964,C01619,21-05-2024,165.82,,Completed
O013965,C05172,31-01-2024,381.88,0,Completed
O013966,C05137,06-05-2024,144.52,,Returned
O013967,C02778,2023-09-14,171.56,5,Completed
O013968,C00740,2024-04-25,482.94,0,Completed
O013969,C04900,20-02-2023,499.25,0,Completed
O013970,C00919,2023-10-01,10.84,10,Completed
O013971,C07586,26-05-2023,346.51,0,Completed
O013972,C05622,16-02-2024,272.4,10,Completed
O013973,C07808,16-09-2023,235.48,5,Completed
O013974,C06333,03-10-2023,145.07,0,Completed
O013975,C01504,2024-02-12,258.5,5,Completed
O013976,C03228,2023-10-25,233.72,20,Completed
O013977,C00828,19-09-2023,206.64,,Completed
O013978,C03232,15-08-2023,426.41,,Completed
O013979,C02874,05-02-2023,142.62,5,Completed
O013980,C09810,12-04-2024,302.76,5,Completed
O013981,C09378,2023-11-16,433.47,0,Completed
O013982,C05853,10-08-2023,489.71,,Completed
O013983,C09877,30-11-2023,305.35,0,Completed
O013984,C08702,2024-02-24,264.82,0,Completed
O013985,C05633,21-01-2024,421.85,0,Completed
O013986,C08887,20-08-2023,102.34,0,Completed
O013987,C03280,2023-12-16,318.71,5,Completed
O013988,C04017,2024-05-06,41.45,0,Completed
O013989,C02069,19-07-2023,333.41,,Completed
O013990,C05625,2024-05-17,399.95,5,Cancelled
O013991,C05524,24-02-2023,40.88,5,Completed
O013992,C09439,17-05-2023,425.73,0,Completed
O013993,C08592,18-10-2023,70.45,0,Cancelled
O013994,C02608,19-04-2023,96.16,20,Completed
O013995,C00288,2023-06-29,419.84,0,Completed
O013996,C01404,04-10-2023,71.1,5,Completed
O013997,C04533,2023-10-14,340.19,0,Completed
O013998,C00441,24-01-2024,154.46,5,Completed
O013999,C05613,30-09-2023,131.7,0,Completed
O014000,C04886,04-04-2024,328.58,,Completed
O014001,C05093,08-05-2023,62.31,0,Completed
O014002,C01269,2024-03-09,291.56,0,Completed
O014003,C07220,2024-02-25,463.02,0,Completed
O014004,C06865,27-11-2023,427.19,10,Completed
O014005,C07008,2024-04-16,427.05,5,Cancelled
O014006,C00186,2024-06-06,158.43,0,Returned
O014007,C04258,07-02-2024,353.63,0,Completed
O014008,C03544,2023-07-02,392.25,0,Completed
O014009,C09672,2023-07-16,451.69,0,Completed
O014010,C04887,26-11-2023,139.43,0,Cancelled
O014011,C04641,11-08-2023,382.82,5,Completed
O014012,C01145,10-06-2024,123.81,10,Completed
O014013,C04165,2023-05-27,23.62,0,Completed
O014014,C00635,30-09-2023,246.1,0,Returned
O014015,C07578,2024-04-30,385.29,0,Cancelled
O014016,C01304,2023-10-07,115.04,0,Completed
O014017,C00533,2023-09-01,33.81,0,Completed
O014018,C02698,2024-01-05,193.16,0,Completed
O014019,C00953,2023-09-25,109.41,0,Completed
O014020,C02806,2023-05-28,197.22,0,Completed
O014021,C07587,28-02-2024,461.21,0,Completed
O014022,C08762,17-04-2023,374.51,5,Completed
O014023,C06783,2023-10-12,192.74,0,Completed
O014024,C09172,14-09-2023,169.27,10,Returned
O014025,C05213,2024-05-25,461.39,10,Completed
O014026,C04131,16-03-2024,445.53,5,Completed
O014027,C07943,10-02-2024,306.0,0,Completed
O014028,C03542,05-03-2023,185.22,5,Completed
O014029,C03387,24-05-2023,398.24,0,Completed
O014030,C09930,28-08-2023,335.23,20,Completed
O014031,C06091,2023-04-09,286.69,,Cancelled
O014032,C05496,2023-08-04,371.89,0,Completed
O014033,C07659,2023-06-17,75.89,10,Completed
O014034,C02401,02-05-2024,465.77,0,Completed
O014035,C03553,15-03-2024,486.73,0,Completed
O014036,C00979,2024-02-02,183.68,,Completed
O014037,C06548,2023-09-05,473.93,0,Completed
O014038,C05514,2023-11-22,399.96,5,Cancelled
O014039,C08595,2023-12-01,471.1,5,Completed
O014040,C01515,30-03-2024,459.55,10,Completed
O014041,C09740,28-04-2023,108.44,0,Completed
O014042,C00394,2023-11-10,137.41,,Completed
O014043,C02631,11-03-2023,137.69,5,Returned
O014044,C05816,2023-11-08,56.21,,Completed
O014045,C00104,2023-10-12,204.87,5,Completed
O014046,C01744,08-03-2024,187.68,5,Completed
O014047,C05437,17-04-2023,178.54,0,Completed
O014048,C00422,2023-03-19,180.98,0,Completed
O014049,C06417,28-04-2024,40.41,10,Completed
O014050,C06198,05-05-2024,101.13,0,Completed
O014051,C05293,21-03-2024,155.0,,Cancelled
O014052,C06809,2024-02-04,445.6,10,Completed
O014053,C04714,17-10-2023,464.0,0,Completed
O014054,C03178,08-05-2023,149.75,,Completed
O014055,C03777,13-02-2024,350.14,0,Completed
O014056,C04391,06-06-2024,426.8,5,Cancelled
O014057,C08468,15-01-2024,258.03,5,Completed
O014058,C06729,2023-05-09,380.22,0,Completed
O014059,C07211,2023-02-21,488.17,0,Completed
O014060,C08386,2023-02-22,89.48,0,Completed
O014061,C01127,03-05-2024,44.51,20,Completed
O014062,C00250,09-02-2023,323.61,0,Completed
O014063,C05052,2023-10-12,259.16,0,Completed
O014064,C06112,2023-02-23,155.34,10,Completed
O014065,C04392,11-05-2023,459.13,0,Completed
O014066,C08430,2024-02-07,424.46,5,Cancelled
O014067,C07788,2023-10-25,139.56,5,Completed
O014068,C03721,27-05-2024,389.35,10,Returned
O014069,C04010,12-08-2023,415.92,5,Completed
O014070,C04906,27-11-2023,169.41,0,Completed
O014071,C02337,05-04-2023,58.58,10,Completed
O014072,C02585,2023-09-29,426.71,5,Completed
O014073,C01766,14-11-2023,57.43,0,Completed
O014074,C03918,19-12-2023,244.52,0,Completed
O014075,C09335,2023-03-06,105.24,5,Completed
O014076,C01115,27-11-2023,464.46,0,Completed
O014077,C06041,2024-04-18,62.49,10,Completed
O014078,C01140,19-05-2023,67.28,10,Completed
O014079,C07968,2023-11-05,353.85,0,Completed
O014080,C05654,2023-12-26,110.72,0,Cancelled
O014081,C06493,30-03-2023,74.86,10,Completed
O014082,C04663,2024-04-29,92.41,0,Completed
O014083,C03517,01-05-2024,301.99,10,Completed
O014084,C09789,2023-12-02,119.09,0,Completed
O014085,C01146,25-10-2023,194.85,,Completed
O014086,C01628,2024-03-25,426.37,,Completed
O014087,C01246,12-04-2023,96.08,10,Completed
O014088,C09675,03-04-2024,414.88,10,Completed
O014089,C05762,2023-08-02,389.95,0,Completed
O014090,C09714,2023-02-26,417.28,20,Completed
O014091,C00370,2024-04-14,180.04,0,Returned
O014092,C04856,12-04-2024,241.46,5,Completed
O014093,C05321,2024-05-15,356.43,10,Completed
O014094,C03233,18-11-2023,28.34,5,Completed
O014095,C01786,2023-07-05,335.24,0,Completed
O014096,C00575,01-06-2023,68.85,0,Completed
O014097,C05505,02-03-2023,151.16,5,Completed
O014098,C08021,19-05-2024,406.79,10,Completed
O014099,C03704,15-09-2023,321.34,5,Returned
O014100,C05478,24-02-2024,314.71,10,Completed
O014101,C02573,25-08-2023,121.19,5,Completed
O014102,C05906,10-07-2023,337.26,10,Completed
O014103,C02116,2024-04-11,74.53,,Cancelled
O014104,C07438,2024-01-17,482.75,0,Completed
O014105,C09349,18-11-2023,133.82,0,Completed
O014106,C01086,2023-10-02,415.11,,Completed
O014107,C08353,2023-03-07,460.87,0,Completed
O014108,C07194,2023-08-25,94.18,0,Completed
O014109,C08951,09-05-2023,14.78,0,Completed
O014110,C02749,2023-06-21,438.4,0,Completed
O014111,C05406,2023-03-04,384.35,0,Completed
O014112,C09022,08-01-2024,85.59,0,Cancelled
O014113,C09041,24-11-2023,416.89,5,Completed
O014114,C07900,2024-06-04,407.13,0,Cancelled
O014115,C06982,2023-08-27,236.02,0,Completed
O014116,C04345,2024-03-19,473.94,5,Completed
O014117,C07204,2023-07-14,295.23,,Completed
O014118,C09722,2023-11-22,227.01,0,Completed
O014119,C05441,31-10-2023,16.49,0,Completed
O014120,C02893,20-07-2023,476.86,5,Completed
O014121,C03625,22-07-2023,72.9,5,Completed
O014122,C06688,17-12-2023,155.13,0,Completed
O014123,C09870,2023-07-15,367.42,0,Completed
O014124,C07424,28-02-2024,12.62,10,Completed
O014125,C06305,2024-04-08,275.87,0,Completed
O014126,C04106,2024-03-29,87.86,,Cancelled
O014127,C04455,2023-12-18,21.04,0,Completed
O014128,C09492,12-03-2024,324.42,0,Completed
O014129,C02172,30-05-2023,305.46,,Completed
O014130,C08822,2023-04-02,369.8,0,Returned
O014131,C08470,04-04-2024,312.93,0,Completed
O014132,C01024,2023-09-19,226.57,0,Completed
O014133,C04622,2023-07-01,244.52,0,Completed
O014134,C09392,28-07-2023,117.86,5,Completed
O014135,C01718,2023-09-09,51.02,0,Completed
O014136,C07204,2023-09-21,431.82,5,Completed
O014137,C01981,2023-07-21,348.74,5,Cancelled
O014138,C01591,2023-09-06,70.23,5,Cancelled
O014139,C00270,30-03-2023,139.48,0,Completed
O014140,C04098,2023-07-29,432.98,0,Completed
O014141,C02621,2024-02-22,480.32,20,Completed
O014142,C09579,29-11-2023,397.66,0,Completed
O014143,C05227,2024-01-29,289.28,10,Completed
O014144,C05254,2023-06-18,435.88,0,Completed
O014145,C08727,2023-03-05,317.14,10,Completed
O014146,C09801,2023-05-29,352.71,0,Completed
O014147,C02399,17-12-2023,415.21,0,Completed
O014148,C07196,2023-04-14,183.45,0,Completed
O014149,C04633,2023-05-06,394.42,0,Completed
O014150,C07233,08-02-2023,111.41,10,Returned
O014151,C08656,2023-07-09,105.18,5,Completed
O014152,C00023,11-06-2023,407.56,5,Returned
O014153,C08881,2024-06-11,286.26,,Completed
O014154,C01287,2023-02-18,212.81,5,Completed
O014155,C03861,21-04-2023,266.49,5,Completed
O014156,C00737,04-07-2023,489.18,0,Completed
O014157,C06885,2023-10-11,448.14,0,Completed
O014158,C09533,03-06-2023,258.71,5,Completed
O014159,C02378,08-04-2024,278.12,0,Completed
O014160,C08388,19-01-2024,310.97,5,Completed
O014161,C05629,2023-06-02,397.5,0,Completed
O014162,C09697,07-03-2024,438.16,10,Completed
O014163,C02116,02-10-2023,81.8,0,Completed
O014164,C05393,27-09-2023,317.81,10,Completed
O014165,C05419,08-10-2023,121.32,0,Completed
O014166,C02919,15-03-2023,314.67,0,Completed
O014167,C08024,25-03-2024,93.94,0,Cancelled
O014168,C09063,2023-07-31,405.9,0,Completed
O014169,C08377,24-05-2024,333.86,,Completed
O014170,C09882,02-05-2023,434.34,0,Completed
O014171,C01213,24-01-2024,472.77,0,Completed
O014172,C06225,2023-07-09,467.62,10,Cancelled
O014173,C08690,03-07-2023,81.13,0,Returned
O014174,C01566,2024-02-15,194.64,0,Completed
O014175,C09855,19-12-2023,246.72,0,Completed
O014176,C08410,2024-02-26,396.58,0,Completed
O014177,C04621,01-08-2023,17.26,0,Completed
O014178,C09554,20-02-2023,463.47,,Completed
O014179,C06613,03-11-2023,209.54,0,Completed
O014180,C07540,2023-12-19,319.24,0,Completed
O014181,C01506,2024-02-12,490.5,5,Completed
O014182,C06323,2023-04-10,442.5,0,Completed
O014183,C08989,2024-04-08,187.47,10,Completed
O014184,C04957,13-06-2023,247.41,5,Completed
O014185,C06766,09-05-2023,387.27,10,Completed
O014186,C02252,2023-05-09,374.34,0,Completed
O014187,C06671,2023-09-04,355.35,5,Completed
O014188,C07090,19-06-2023,15.24,0,Completed
O014189,C04962,17-08-2023,107.52,0,Completed
O014190,C09225,04-07-2023,118.62,0,Returned
O014191,C03185,2023-04-17,132.8,0,Completed
O014192,C05749,29-03-2024,57.13,5,Completed
O014193,C08532,03-02-2024,405.24,5,Completed
O014194,C04926,18-07-2023,177.24,,Completed
O014195,C00489,24-11-2023,390.04,0,Completed
O014196,C09538,2024-01-22,466.45,5,Completed
O014197,C08983,2024-06-02,163.38,0,Cancelled
O014198,C07266,23-12-2023,232.35,0,Completed
O014199,C05372,2023-12-18,52.88,0,Completed
O014200,C01187,2023-02-04,154.47,0,Completed
O014201,C05278,22-05-2024,277.66,,Completed
O014202,C06723,14-03-2024,98.29,0,Completed
O014203,C04408,27-07-2023,273.13,0,Cancelled
O014204,C06434,2023-10-06,163.31,5,Completed
O014205,C07942,02-07-2023,495.12,0,Completed
O014206,C03270,11-07-2023,194.1,10,Completed
O014207,C01707,2023-06-23,29.14,0,Completed
O014208,C03600,2023-10-31,241.75,5,Completed
O014209,C00703,21-04-2024,173.67,10,Completed
O014210,C05657,13-03-2023,191.31,0,Completed
O014211,C01274,17-05-2023,191.56,5,Completed
O014212,C00539,10-02-2024,441.77,0,Completed
O014213,C04213,2024-01-16,254.15,0,Completed
O014214,C02940,04-09-2023,133.89,20,Cancelled
O014215,C00486,2023-07-05,398.33,10,Completed
O014216,C01387,2023-08-17,227.29,10,Completed
O014217,C01050,10-09-2023,81.22,0,Completed
O014218,C00784,08-08-2023,499.26,0,Completed
O014219,C02925,2023-06-05,23.41,10,Completed
O014220,C08812,20-02-2024,357.52,5,Completed
O014221,C08178,2023-10-23,425.3,5,Completed
O014222,C07770,2023-09-12,183.37,10,Completed
O014223,C05613,05-04-2024,87.1,10,Completed
O014224,C08062,29-06-2023,223.91,0,Completed
O014225,C07290,2023-12-23,246.41,5,Completed
O014226,C03533,12-06-2024,499.85,0,Cancelled
O014227,C08025,29-04-2023,19.54,0,Completed
O014228,C04525,2023-02-27,331.38,0,Completed
O014229,C01805,20-05-2024,404.18,0,Completed
O014230,C06396,03-03-2023,312.77,20,Completed
O014231,C09291,07-03-2024,318.67,0,Completed
O014232,C08304,2023-12-28,438.9,0,Completed
O014233,C07831,10-05-2023,286.93,0,Completed
O014234,C00970,2023-07-12,441.98,5,Completed
O014235,C01634,18-05-2024,112.99,20,Completed
O014236,C08552,2023-02-03,262.9,0,Cancelled
O014237,C04863,2024-03-15,26.46,5,Completed
O014238,C00919,15-03-2023,403.71,20,Completed
O014239,C00168,2023-12-25,390.87,0,Completed
O014240,C03322,2023-12-27,274.13,0,Completed
O014241,C06190,26-05-2023,203.95,0,Completed
O014242,C05138,11-06-2023,191.35,0,Completed
O014243,C04975,19-02-2024,108.54,0,Completed
O014244,C08950,03-11-2023,219.67,5,Completed
O014245,C04784,05-12-2023,158.92,20,Completed
O014246,C04494,19-05-2023,293.06,20,Completed
O014247,C01974,29-01-2024,395.38,0,Cancelled
O014248,C00098,07-09-2023,350.13,5,Cancelled
O014249,C03077,03-01-2024,261.84,0,Completed
O014250,C02207,04-11-2023,474.82,5,Completed
O014251,C08131,2023-04-21,106.69,5,Completed
O014252,C00087,13-09-2023,323.59,0,Completed
O014253,C09959,01-04-2024,53.14,,Completed
O014254,C06316,14-03-2023,339.78,0,Completed
O014255,C03648,19-04-2024,365.41,0,Completed
O014256,C03678,2024-03-05,393.48,10,Completed
O014257,C08874,13-04-2024,335.24,0,Completed
O014258,C07646,2023-10-19,70.08,5,Completed
O014259,C08327,2023-08-27,31.7,0,Completed
O014260,C06213,09-03-2023,359.99,0,Completed
O014261,C06961,2023-04-07,401.13,0,Completed
O014262,C03790,17-12-2023,25.99,0,Completed
O014263,C08927,2024-02-15,83.47,0,Completed
O014264,C01134,25-11-2023,397.24,0,Completed
O014265,C03099,19-03-2024,484.24,0,Returned
O014266,C03472,2023-09-16,265.06,0,Completed
O014267,C05440,2023-03-18,85.12,0,Completed
O014268,C03266,15-06-2023,167.42,5,Completed
O014269,C01969,02-06-2023,392.9,10,Completed
O014270,C07514,19-04-2024,276.18,0,Cancelled
O014271,C03145,15-10-2023,38.32,,Completed
O014272,C07092,10-07-2023,161.13,0,Completed
O014273,C01225,2023-11-14,378.87,5,Completed
O014274,C07813,2024-04-16,169.63,0,Completed
O014275,C01188,23-05-2024,221.84,0,Completed
O014276,C00007,2023-09-08,453.47,10,Completed
O014277,C02109,26-04-2024,492.48,0,Completed
O014278,C05021,04-02-2023,381.03,0,Completed
O014279,C09630,16-07-2023,127.66,,Cancelled
O014280,C00936,2023-02-25,129.14,0,Cancelled
O014281,C07199,2023-05-15,159.09,0,Completed
O014282,C08752,02-07-2023,88.67,,Completed
O014283,C05638,2024-05-14,97.63,0,Completed
O014284,C08638,25-10-2023,135.43,20,Cancelled
O014285,C01309,03-12-2023,333.34,,Completed
O014286,C01417,2023-12-08,310.11,5,Completed
O014287,C05046,2023-11-16,177.04,0,Completed
O014288,C01906,2023-12-08,106.37,0,Cancelled
O014289,C08522,2023-02-25,315.77,0,Completed
O014290,C07301,12-05-2023,74.13,,Completed
O014291,C07783,01-04-2024,81.66,10,Completed
O014292,C06103,24-08-2023,197.85,0,Completed
O014293,C03398,23-03-2023,288.01,5,Cancelled
O014294,C03679,2023-08-07,366.86,5,Completed
O014295,C09746,22-03-2023,346.62,0,Completed
O014296,C06031,10-04-2023,195.44,0,Completed
O014297,C03003,2023-05-20,330.78,0,Completed
O014298,C06623,2023-03-09,113.56,5,Completed
O014299,C02566,13-11-2023,251.94,0,Completed
O014300,C02584,2023-09-09,311.49,,Completed
O014301,C05852,04-04-2023,374.76,0,Returned
O014302,C07498,14-08-2023,49.0,10,Completed
O014303,C01815,2023-11-22,59.56,0,Completed
O014304,C03919,07-02-2023,46.19,0,Returned
O014305,C06512,07-04-2023,277.77,0,Completed
O014306,C03214,18-04-2024,289.33,0,Completed
O014307,C03888,15-11-2023,15.4,,Completed
O014308,C07758,2023-04-11,331.78,10,Completed
O014309,C01223,15-06-2023,384.03,0,Completed
O014310,C05747,04-09-2023,67.14,0,Completed
O014311,C03108,04-09-2023,175.29,0,Returned
